Screen Name,User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Phone Type,Hashtags
jjmareca,b'Xavier Mareca',8/14/2019 13:15,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',"b'Geneva, CH \xf0\x9f\x87\xa8\xf0\x9f\x87\xad and \xf0\x9f\x8c\x8d'",25,b'Twitter for Android', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
rstatstweet,b'Rstats',8/14/2019 13:05,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'',25,b'rstatsretweetingtool', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
_reactdev,b'React Developer',8/14/2019 13:04,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'Everywhere',25,b'React Dev autobot', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
YogeshBang,b'Yogesh Bang',8/14/2019 13:03,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'Pune',25,b'Twitter for Android', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
js_bot_code,b'JAVASCRIPT - BOT',8/14/2019 13:03,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'',25,b'RUBY-test-code', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
TheCuriousLuke,b'Curious Luke',8/14/2019 13:03,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'Switzerland',25,b'RTML', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
RaymondWSA460,b'Raymond460',8/14/2019 13:03,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'',25,b'Twitter Web App', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
DeepSingularity,b'DeepSingularity',8/14/2019 13:02,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',"b'Los Angeles, CA'",25,b'Twitter Web App', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
ServerlessFan,b'Serverless Fan',8/14/2019 13:02,b'RT @gp_pulipaka: Cheat Sheets of #MachineLearning and Python (and #Mathematics). #BigData #Analytics #DataScience #AI #IoT #IIoT #PyTorch #\xe2\x80\xa6',b'Sri Lanka',25,b'Serverless Tweet/Retweet Bot', MachineLearning Mathematics BigData Analytics DataScience AI IoT IIoT PyTorch
Spencer32182282,b'Spencer Harding',8/14/2019 7:00,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for iPhone', MachineLearning
educatedai,b'Educated AI',8/14/2019 3:20,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for Android', MachineLearning
Vision_air,b'Vision_air',8/13/2019 20:31,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'France',170,b'Twitter for iPad', MachineLearning
SantchiWeb,b'Santchi',8/13/2019 19:00,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Wirral',170,b'Santchi App', MachineLearning
fullNam35087976,b'akasatanahama.com',8/13/2019 19:00,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Chiyoda-ku, Tokyo'",170,b'akasatanahama_bot', MachineLearning
drago_carlo,b'Carlo Drago',8/13/2019 18:59,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Roma',170,b'Twitter for iPhone', MachineLearning
Merten65468448,b'Merten_',8/13/2019 12:14,b'RT @Fabriziobustama: The Unit Circle. \n\n#Geometry #Maths #Mathematics #DataScience #DataScientists #Science #AI #IoT #BigData #NeuralNetwor\xe2\x80\xa6',b'',68,b'Twitter for Android', Geometry Maths Mathematics DataScience DataScientists Science AI IoT BigData
agwongb,b'Andres W',8/13/2019 10:14,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for Android', MachineLearning
anthonybmasters,b'Anthony B. Masters',8/13/2019 10:07,b'RT @Fabriziobustama: Is there a curse of Aaron Ramsey? \n\nBy Anthony B. Masters @TDataScience\nhttps://t.co/AXzntOXQyA\n\n#Statistics #Football\xe2\x80\xa6',b'',4,b'Twitter for Android', Statistics Football
lukemc_js,b'Luke Mc Daniels',8/13/2019 9:58,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'lukemcjs', MachineLearning
AliciaLuisa3,b'Alicia Luisa',8/13/2019 9:38,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter Web App', MachineLearning
marcos_dmartin,b'Marcos DM',8/13/2019 8:47,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Madriles',170,b'Twitter for iPhone', MachineLearning
Fingent,b'Fingent',8/13/2019 4:55,b'RT @mkurleto: This Google Tutorial (100+ slides total) on #MachineLearning is the best:  https://t.co/wylvKsZWwU by @KirkDBorne @jason_maye\xe2\x80\xa6',"b'White Plains, NY'",4,b'Twitter Web App', MachineLearning
SantchiWeb,b'Santchi',8/13/2019 4:46,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Wirral',170,b'Santchi App', MachineLearning
EnigmaData,b'Data Enigma',8/13/2019 4:45,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Bogot\xc3\xa1, D.C., Colombia'",170,b'Twitter for Android', MachineLearning
Sivasubramani_S,b'Siva',8/13/2019 3:31,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Tirupur',170,b'Twitter for Android', MachineLearning
StojkovskiD,b'Dejan Stojkovski',8/13/2019 3:06,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Houston, TX'",170,b'Twitter for iPhone', MachineLearning
Rpg_AI,b'Raja prasanth',8/13/2019 2:46,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Talupula, Anantapur, India'",170,b'Twitter for Android', MachineLearning
Frank_Mutai,b'Frankline Mutai \xf0\x9f\x87\xb0\xf0\x9f\x87\xaa',8/13/2019 2:42,b'RT @mkurleto: This Google Tutorial (100+ slides total) on #MachineLearning is the best:  https://t.co/wylvKsZWwU by @KirkDBorne @jason_maye\xe2\x80\xa6',b'Kenya',4,b'Twitter for Android', MachineLearning
Patryck93507028,b'Patryck',8/13/2019 1:02,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter Web App', MachineLearning
gdprAI,b'Data Governance Framework',8/13/2019 1:01,b'RT @mkurleto: This Google Tutorial (100+ slides total) on #MachineLearning is the best:  https://t.co/wylvKsZWwU by @KirkDBorne @jason_maye\xe2\x80\xa6',"b'England, United Kingdom'",4,b'AI Data Governance Framework', MachineLearning
mkurleto,b'Matt Kurleto',8/13/2019 1:00,b'This Google Tutorial (100+ slides total) on #MachineLearning is the best:  https://t.co/wylvKsZWwU by @KirkDBorne @jason_mayes\n\n#abdsc #BigData #DataScience #NeuralNetworks #AI #DeepLearning #ML101 #ML #Mathematics #Algorithms #DataScientists #ReinforcementLearning https://t.co/mym33pNHie',"b'Gdansk, Poland'",4,b'Buffer', MachineLearning abdsc BigData DataScience NeuralNetworks AI DeepLearning ML101 ML Mathematics Algorithms DataScientists ReinforcementLearning
_OliviaBot,b'Olivia',8/13/2019 0:41,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'India',170,b'RT #MachineLearning', MachineLearning
Artific_Intell,b'Artificial Intelligence',8/13/2019 0:38,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Denver',170,b'Artific_Intell_Schnittstelle', MachineLearning
justingesso,b'Justin Gesso',8/13/2019 0:02,b'RT @THEAdamGabriel: HT KirkDBorne :\n\nFrom #Optimization to #PrescriptiveAnalytics \xe2\x80\x94 https://t.co/gD5sCHHZ7Q\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94#BigData #DataScience #AI\xe2\x80\xa6',"b'Colorado, USA'",3,b'Cloohawk', Optimization PrescriptiveAnalytics BigData DataScience AI
Mohamma41262103,b'Mohammad Saleh',8/12/2019 22:19,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for Android', MachineLearning
OKRizk,b'Omar K. Rizk',8/12/2019 20:56,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Boston, MA'",170,b'Twitter for iPhone', MachineLearning
PaulBlacq,b'Paul Francis',8/12/2019 20:42,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for Android', MachineLearning
okemname,b'\xd8\xa7\xdb\x8c\xd9\x85\xd8\xa7\xd9\x86 \xd8\xae\xd8\xa7\xd9\x86',8/12/2019 20:36,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Islamabad, Pakistan'",170,b'Twitter for iPhone', MachineLearning
Ukei_publicidad,b'Camilo Contreras',8/12/2019 20:34,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Bogot\xc3\xa1',170,b'Bot For UKEY Retweet', MachineLearning
enricomolinari,b'\xf0\x9f\x94\x9b Enrico Molinari #CMO \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',8/12/2019 20:34,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba \xf0\x9f\x87\xba\xf0\x9f\x87\xb8    ',170,b'Twitter for Android', MachineLearning
0xhexhex,b'0xhexhex',8/12/2019 20:31,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Christchurch City, New Zealand'",170,b'Twitter Web App', MachineLearning
curatedretweet,b'Curated',8/12/2019 20:19,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for iPhone', MachineLearning
CAescorcio,b'Camilla AEsc\xc3\xb3rcio',8/12/2019 19:57,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Sergipe, Brasil'",170,b'Twitter for Android', MachineLearning
thomashilbig2,b'Thomas Hilbig 2.0',8/12/2019 17:52,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'TheBigDataBot', MachineLearning
FerventAlba,b'Alba Zeal',8/12/2019 17:31,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Scotland',170,b'Twitter for Android', MachineLearning
SantchiWeb,b'Santchi',8/12/2019 17:30,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Wirral',170,b'Santchi App', MachineLearning
JosephLiang_UBC,b'Joseph Liang',8/12/2019 17:29,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Vancouver, British Columbia'",170,b'Twitter for iPhone', MachineLearning
NizarGannouni,b'Nizar GANNOUNI',8/12/2019 17:28,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Tunisia',170,b'Twitter for Android', MachineLearning
EssamFakharany,b'Essam Fakharany',8/12/2019 16:11,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for Android', MachineLearning
auwalup,b'Auwal Abdullahi',8/12/2019 16:01,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Nigeria',170,b'Twitter Web App', MachineLearning
harpinder_13,b'Harpinder Singh',8/12/2019 16:00,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'30.9010\xc2\xb0 N, 75.8573\xc2\xb0 E'",170,b'Twitter for Android', MachineLearning
felipebcabral,b'Felipe B Cabral',8/12/2019 15:58,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Milan, Lombardy'",170,b'Twitter Web App', MachineLearning
YvesMulkers,b'Yves Mulkers',8/12/2019 15:49,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'Belgium',170,b'Twitter Web App', MachineLearning
bunsit42,b'Bunsit42',8/12/2019 15:46,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'\xe0\xb8\x9a\xe0\xb8\xb2\xe0\xb8\x87\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa5\xe0\xb9\x88, \xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa8\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2'",170,b'Twitter for Android', MachineLearning
apachaves,b'Anderson Chaves',8/12/2019 15:38,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Paris, France'",170,b'Twitter for Android', MachineLearning
AgnibeshSamanta,b'@Samanta',8/12/2019 15:20,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'New Delhi, India'",170,b'Twitter for iPhone', MachineLearning
manekkapur11,b'manek kapur',8/12/2019 15:06,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',b'',170,b'Twitter for iPhone', MachineLearning
MaheDesam,b'Mahe',8/12/2019 14:52,b'RT @KirkDBorne: \xe2\xad\x90\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x8f\x86This Google Tutorial (100+ slides total) on #MachineLearning is the best: https://t.co/hsn9U4Yh9X by @jason_mayes\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6',"b'Oklahoma City, OK'",170,b'Twitter for iPhone', MachineLearning
