User Name,Tweet Created At,Tweet Text,User Location,Retweet Count
User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
Entrepreneur Arun V Mathew,2019-07-23 20:19:55,the kashmirissue controversy between mr. and is a glaring realisation of mr. modi's brazen failure on foreignpolicy and hugdiplomacy ! read - trumpkajhooth trumpsupportskashmir trumponkashmir moditrumpslie modiwantsmediation ,Republic of India,1,-0.39583333333333337,0.3
Soumya Mukherjee,2019-07-23 20:17:12,"us of a should be rolling in pain after selecting trump. he is a person with ghajni syndrom. this guy simply have no mouth and brain combination. leave modi, world most insane person would not ask trump to mediate on something. hey americans does your potus have any skills?","Salkia, Haora",0,-0.16666666666666666,0.6190476190476191
Rev Francis 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🏳️‍🌈 🇪🇺,2019-07-23 20:13:03, bitter failure last pm of the uk accolade of worst ever pm being fagged by trump putin foster modi xi even more bitter failure,Ayrshire,0,-0.1904761904761905,0.4523809523809524
🇺🇸MarebearPatriot 🇺🇸,2019-07-23 20:12:46,indiamoonmission 👏🏽👏🏽👏🏽 best of luck modi ,United States of America 🇺🇸,0,1.0,0.3
myguruzi@gmail.com,2019-07-23 20:07:59,prime minister modi should proudly announce that he requested president trump for mediation in kashmir for the sake of people of india.,nan,0,0.8,1.0
Bhakta,2019-07-23 20:04:21, you are physically unfit 🤣 to go to moon so at least go n visist statueofunity as an ardent modi follower ,"Earth, Solarsystem",0,-0.15,0.27142857142857146
'Women's Power' Book,2019-07-23 19:57:01,mistakesweremade mistakes how could educatedpeople even compare rahulgandhi with modi and vote for gandhi in the indianelections2019 ? ?'stockholm syndrome' at work as this sponsored art says ,UK,0,0.0,0.0
Bhakta,2019-07-23 19:52:03,bhaktlogic this is global slowdown nothing to do with namo modi ,"Earth, Solarsystem",0,0.0,0.0
Debraya Mukhopadhyay,2019-07-23 19:38:57,"modi won't ever say in parliament that he never asked trump to mediate. if it is ever divulged that he did, a privilege motion will roast his lying ass. hence a bunch of henchmen employed to do the denial.",Kolkata,2,0.0,0.0
Prakash KP,2019-07-23 19:37:23, should that be other way around if true with what modi wants from trumpkashmirlie 🙂,nan,0,0.14166666666666666,0.375
₹aHuL ҜLΞIИ,2019-07-23 19:30:13,pakistan army created terror group in afghanistan afghan imrankhanvisitsus imrankatrumpcardfail afganistan trumpkashmirlie trumpkajhooth trumpkajhoot modi pakistanarmy pakistani indian india,nEW dELHI,0,0.0,0.0
1 Rotten Apple MODI - ChowkidarChorHai,2019-07-23 19:21:47,"2. failed for administrative inexperience and insecurities, but people did give him a chance on the promise of vlean politics. modi has failed people of india, on economy, on law &amp; order, on job creation, on controlling corruption, on communal harmony and their patience 3",INDIA,0,-0.5,0.3
1 Rotten Apple MODI - ChowkidarChorHai,2019-07-23 19:21:47,congress should become the party with a difference - refuse entry to turncoats. people crave for clean politics but are disappointed by all most all of the political parties. modi was accepted on face value with open arms but played fraud on peoples’ trust. arvind kejriwal- 2 ,INDIA,1,0.023333333333333338,0.51
Rahul verma,2019-07-23 19:18:46,she is constantly deteriorating modi's image by her sordid comments .isnt it a kind of social discrimanation where certain groups are being mocked for their work culture .time for modi cabinet to address this asap . ,"New Delhi, India",0,0.2119047619047619,0.46785714285714286
ROUF PAMPORI,2019-07-23 19:17:57,wake up and call trump's bluff: congress to modi ,Jammu And Kashmir,0,0.0,0.0
SabihNawab,2019-07-23 19:15:55," you despite using bp &amp; heart beat controlling pill 💊 chachee jee, pmik is lukewarm, &amp; enjoying us visit, alice wells is absolutely right but, modi was begging to trump for some mediation to resolve kashmir issue wit pakistan. you better increase you dose and please relex.","Karachi, Pakistan",0,0.42857142857142855,0.5452380952380952
₹aHuL ҜLΞIИ,2019-07-23 19:14:19," sir, all indian are with you &amp; people of afghanistan. above the dirty policy &amp; politics of &amp; india 🇮🇳&amp; afghanistan 🇦🇫 are true friends🤝. trumpkashmirlie trumpkajhooth modi kashmirissue pakistan potus america usa primeminister",nEW dELHI,0,-0.08333333333333333,0.5166666666666667
Ronald Klijn,2019-07-23 19:02:28,"🤨🧐😏🤭😄😂 modi trump is liarinchief, but doesn't make things up🤣 kudlow ",The Netherlands,0,0.0,0.0
TheFrustratedGOD,2019-07-23 19:01:34," haaa donald is the biggest liar in the world , your chutiya just got fooled by him for the nth time now thats the news see it yourself from american state department , whats is new in it ...? where does it say modi asked for resolution ? ",nan,0,0.06818181818181818,0.22727272727272727
Nisar Ahmed,2019-07-23 18:59:39,trump_modi_imran khan whatsapp chat leaked borisjohnson ikmeetstrump trumpsupportskashmir imrankhanmeetstrump modi ,Unknown,4,0.0,0.0
M A Samad | عبد الصمد | అబ్దుల్ సమాద్,2019-07-23 18:57:28," modi's 56"" chest to fight terrorists in j&amp;k? jumla modiwantsmediation modigovernment modi ",nan,0,0.0,0.0
Shiv Kyasapura,2019-07-23 18:57:09,a jobless shivbhakt brahmin ( rahulgandhi ) marries his old royal uncle ( congress ) 2 a poor farming young lady ( jds ) in karnataka ! after honey moon(loksabha'19) family members from both sides starts fighting in public. 2day they divorced bcos of modi &amp; amitshah ! 😂,Bengaluru,0,-0.04375000000000001,0.3166666666666667
Mishal Khan,2019-07-23 18:53:41,"trump says modi for us mediation on kashmir, india denies trumpsupportskashmir modi kashmirissue kashmir","Quetta, Pakistan",0,0.0,0.0
Alakh Niranjan,2019-07-23 18:46:45," grt job, major! finally heard it from horse’s own mouth, what we knew from decades! karma is a bitch. the same terrorists are screwing up pakistan in economy, defence, stability, growth, tourism and what not! kejariwal can still blame modi 4 imraan’s confession! jaihind",nan,0,0.20703125,0.65625
TheNewsHOOK,2019-07-23 18:46:45,afghanistan asks for explanation after trump claims us could wipe it 'off the face of the earth' news politics pakistani narendramodi afghan afghans modi imrankhan raveeshkumar theunitedstates state pompeo qatar ,NY,0,0.0,0.0
Fakhar alam,2019-07-23 18:42:11,modiwantsmediation modi where is the minorities laws in india ? shameful imrankhanusip ,"چھب، اٹک , پاکستان",0,0.0,0.0
Vimal Sankla,2019-07-23 18:41:44,which state government will be next?? karnatakatrustvote karnataka amitshah modi bjp congress,United Kingdom,0,0.0,0.0
Ali Khan,2019-07-23 18:41:08,"after india, australia, egypt, turkey and usa now uk has also a joker as leader of the country! sissi modi trump erdogan borisjohnson pmborisjohnson uk usa","Toronto, Ontario",0,0.0,0.0
ModernWorld Cen,2019-07-23 18:38:02,isi raw border transcending democrats modi sharif saw satisfied changed to pakarmys no ,United Kingdom,0,0.1346153846153846,0.7307692307692308
Dhruv Trivedi,2019-07-23 18:36:29,now this is extreme dedication.😳👏😊 . in 29th july issue. . . nirmalasitharaman indiatoday modi chandradeepkumar ,"Gujarat, India",0,-0.125,1.0
Arun Sharma™,2019-07-23 18:35:01,rti act is being diluted by the modi government for benefitting the his party and cronie capitalists. there is need to raise the voice against this amendment by every indian citizen. ,Cosmopolitan,0,0.0,0.0
(UN)DIPLOMATIC,2019-07-23 18:32:54, he is better off doing interview with modi.,Jamshoro Sindh. Pakistan.,0,0.5,0.5
Isrg Rajan,2019-07-23 18:29:09,job opportunities and scope after bsc and msc in india see: tuesdaymotivation isrgrajan bsc career courses courses_after_12th courses_after_12th_for_humanities modi msc narendra ,New Delhi - India,0,0.0,0.0
HumanRightsHope,2019-07-23 18:29:05,speak against modi govt’s revenge on activists before there is no one left to speak for us via ,nan,6,0.0,0.0
kabir,2019-07-23 18:25:00,"everywhere right wing is thriving and not just in india. but the difference is that indian right wing headed by modi is composed of fools and without any merit. ""boris johnson to be prime minister of the uk"" nextprimeminister ","New Delhi, India",0,0.2857142857142857,0.5357142857142857
Ajay Chaudhary,2019-07-23 18:18:33,india's mea minister giving a clarifying statement about us president trump's revelation of personal conversation with indian pm modi--is like doing a surgery of my neighbor to treat my own injuries.,Los Angeles,0,0.3,0.65
Amit Bhanja,2019-07-23 18:16:02," is no more president, then why is there in cover photo???? soch badlo,sach nehi... modi modihaitomumkinhai bjpmembership ",Medinipur,0,-0.25,0.5
Vaibhav Kakkar,2019-07-23 18:13:07,"me to my relative on whatsapp call: airtel sucks now a days. he: yes, its because they do not maintain good relationship with modi. me: lost 😰",New Delhi India,0,0.13333333333333333,0.30000000000000004
Anirudh Agrawal,2019-07-23 18:07:45,waiting for germany to elect its right wing leader boris modi trump,"Frankfurt, Hesse",0,0.5428571428571429,0.7178571428571429
Ajinkya Salve,2019-07-23 18:00:54,modi:- m- murder o- of d- democracy in i- india democracy murdered in karnataka. &amp; what else can we expect from bjp...? modi + shah = end_of_democracy democracymurdered shameful ,"Maharashtra, India",1,0.0,0.0
Ajinkya Salve,2019-07-23 17:59:32, modi:- m- murder o- of d- democracy in i- india democracy murdered in karnataka. &amp; what else can we expect from bjp...? modi + shah = end_of_democracy democracymurdered shameful,"Maharashtra, India",1,0.0,0.0
BuntyVirk,2019-07-23 17:57:45,govt of india under pm modi is indulging in humanrightsviolations on mass scale all over india not just in kashmir. world needs to take notice and ban modi again and call india out. ,United States,0,0.0,0.0
Habba Khatoon,2019-07-23 17:56:19,"trump, who blew modi's cover, is called liar by indian fake media. they just can't stop obsessing with the brutal occupation of kashmir. ",nan,1,-0.6875,1.0
Jehangir khan,2019-07-23 17:53:22,modi who is a liar trump or modi that was the real strategy of pakistan..,Buner,0,0.2,0.30000000000000004
Jawad Mirza,2019-07-23 17:53:03,melaniatrump looks infatuated with imrankhan while she looked petrified of modi or is it coz modi stinks of cow pee?? 😂😂😂😂 ,nan,0,-0.3111111111111111,0.28888888888888886
FutureWorldCen,2019-07-23 17:52:03,economists history's 1st book of its kind site: cannot 1 party china demonetise like modi ,UK,0,0.6,0.9
surya_d_fighter,2019-07-23 17:49:04, shame on u modi,"Andhra Pradesh, India",0,0.0,0.0
Tejas Rokhade,2019-07-23 17:41:24,after a lot of melodrama and controversies a unstable government sees an bitter end in karnataka bjp karnatakafloortest karnatakapolitics modi ,"Pune, India",0,-0.2,0.35
Julab Gamun aka AraamKhor 🔶🇮🇳,2019-07-23 17:40:18,close enough* sorry modi ji ,"Bengaluru, India",0,-0.25,0.75
Nadeem Irfan,2019-07-23 17:39:35, this is part of 5trillioneconomy dream of modi 😂 😂,ULTA PRADESH 😅😅😅😅😅 ,0,0.0,0.0
Khuram Malik,2019-07-23 17:30:18," 100% agree, modi most probably tried being slick and asked trump to exert pressure on pakistan to stop terror in kashmir, off course that makes trump an arbitrator. modi can’t have his cake &amp; eat it too.","Islamabad, Pakistan",1,0.125,0.4375
SaKib,2019-07-23 17:29:53, modi learn something from pmik,"Mangla, Jammu And Kashmir",0,0.0,0.0
The Peninsula,2019-07-23 17:29:00,india's foreign minister issues a strenuous denial modi trump kashmir india ,Qatar,0,-0.125,0.125
Neeraj Tyagi,2019-07-23 17:27:54,nothing hard to speak truth trump modi ji,nan,0,-0.2916666666666667,0.5416666666666666
Akhouri's,2019-07-23 17:27:24," dear cricketer, this is the best i know you for, the reaction can’t be for the liar offering to mediate. no problem, india also wants to mediate in baluchistan. problem is his lie through teeth and quoting modi. but why do i expect you to understand int diplomacy",Mumbai,0,0.6,0.2
Hashtag Seithigal,2019-07-23 17:26:08, cheif minister hd kumaraswamy submitted his resignation to governor vajubhai vala. the resignation was accepted by vala. karnatakatrustvote karnatakacrisis justiceinkarnataka karnatakapolicalcrisis modi kumaraswamy karnataka ysjagan budget ysrcp seithigal ,nan,0,0.0,0.0
Devdiscourse,2019-07-23 17:25:07,modi govt has betrayed people: anna hazare on rti act changes rtiact annahazare modi,National Capital Region,0,0.0,0.0
#Jamshed Marwat,2019-07-23 17:23:52,asking for a role as mediator privately &amp; showcasing being sincere in dialogue with pakistan mr.modi double standard exposed by trump openly. modi has to run back foot modi never thought secret will come out.india isn’t sincere but pak is. modiwantsmediation trumpkashmirlie,nan,0,0.075,0.321875
Y S GILL,2019-07-23 17:23:23,trump says modi requested him two weeks ago to be a mediator between india and pakistan to resolve the kashmir imbroglio. imrankhan welcomed the idea. will modi eat crow now? ,nan,0,0.0,0.0
Anish Jacob Vadakkedath,2019-07-23 17:21:10,pm modi must clarify what he said to donald trump: shashi tharoor to ndtv: ,"Mumbai, India",0,0.0,0.0
pradeep kumar kunche,2019-07-23 17:20:25," appreciations pm sh ji goi should fund 4r cloudseeding in all states 2 ensure water 4r irrigation my doc 2012, pg 36 need 4r cloud seeding shared with pm modi in 2014 ","New delhi, Hyderabad",0,0.0,0.0
MS.MAARI,2019-07-23 17:16:10, modi ji... your one man army.... 🇮🇳🇮🇳🇮🇳,nan,0,0.0,0.0
Youth Current,2019-07-23 17:12:03,modi got a special friend in parliament - youth current narendramodi instagram specialfriend parliament moditrumpslie modi friend memberofparliament ,"Bhopal, India",2,0.17857142857142858,0.4857142857142857
