User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
Mounika💁🏻😌😁 xnnx 6272737-#+#+#(# 🍊🍋🍇🍉🍓🍞,7/23/2019 10:36,"the description of the description of what i can do to help chandrayaan2 ,🌽🍄 ",dndnndnn😁😌فغعفغغعbzbx,0,0.0,0.0
अश्क़,7/23/2019 10:36,"no country have their flag on moon, who have moon on their flags. justsaying chandrayaan2 isro missionmoon2","New Delhi, India",0,0.0,0.0
VastuRaviraj,7/23/2019 10:36,💐💐 congratulations to team isro for the successful launch of chandrayaan2 💐💐 isro isromissions tuesdaythoughts chandrayaan2 ,Mumbai,0,0.75,0.95
Maac Nashik,7/23/2019 10:36,chandrayaan 2 the pride of india proud movement of india. team isro added a new chapter in india’s space history with the launch of this ambitious and indigenous mission to moon. chandrayaan2 chandrayan2 isromissions isro🚀 indiansatellite indianscientist moonmission ,"Nashik, India",0,0.3954545454545455,0.7348484848484849
ex_secular,7/23/2019 10:36," is so rude, they didn't even care about asthma 😤 pride chandrayaan2 isro ",indore,0,-0.3,0.6
Sumeet 🇮🇳🇺🇸,7/23/2019 10:36,yesterday’s indian launch to the moon 👍😊 chandrayaan2 ,USA / India,1,0.0,0.0
ChoOza🇵🇰,7/23/2019 10:35,i'm the only one who thinks chandrayaan2 is a upcoming bollywood movie?😂 nai matlab ye toiletless log chaand py hagne ja rahy hain😂😂,nan,1,0.0,1.0
Probsol Technology,7/23/2019 10:35,lets take your business to greater heights. boostbusiness chandrayaan2 isro moonmission digitalmarketing mobileappdevelopment iosdevelopment androiddevelopment websitedesign webdesign customapplications digitalmarketing graphicdesigning softwaredevelopmnet ,"Vododara, India",0,0.5,0.5
Anurag Pathak 🇮🇳🇮🇳,7/23/2019 10:34,congratulations nd all indians for chandrayaan2 ..it's a big achievement ,"jabalpur,Madhya Pradesh, India",2,0.0,0.1
Mubeen,7/23/2019 10:34,forbes says pakistan is doing better than india the happiness index of pakistanies is higher than indians khanmeetstrump mujhaybhido na205 singappenney indiamoonmission chandrayaan2 modisarkar2 ,Bahrain,8,0.48333333333333334,0.39999999999999997
Raksha Group,7/23/2019 10:34,"india’s 2nd moon mission, chandrayaan2 has been launched successfully by isro‼️ congratulations isro, congratulationsindia. rakshagroup raksharealty rakshafintech realestate financialservices chandigarh ",Chandigarh,0,0.375,0.475
Forum Celebration Mall,7/23/2019 10:33,congratulations team isro and the women behind the successful launch of chandrayaan 2 this week! chandrayaan2 isro gslvmkiii forumceleberationmall udaipur ,"Udaipur, Rajasthan, India",0,0.26875,0.825
Vivek Rajan,7/23/2019 10:33,who the hell are &amp; anyway?😆 inko chaand wale flags jyada pasand h kya? uselesslibtards use burnol. indians will celebrate chandrayaan2 success. india is moving ahead rapidly under ji's leadership. ,"New Delhi, India",0,0.3,0.0
Lovato Ceramic,7/23/2019 10:33,to the moon once again. gujarat world chandrayaan2 launch day lovatoceramic india digital wall tiles ceramic export domestic trend latest design attractive morbi 2k19 walltiles tilestyle beautyofwalls tileexportersindia exporter manufacturer decent ,nan,1,0.29333333333333333,0.5333333333333333
NAVEEN KUMAR 🇮🇳,7/23/2019 10:33," when nasa uses russia's swess rocket. russia has never given such a dwarf statement. in the international space station, your astronaut lends further support to another country. shame shame isromissions chandrayaan2",India,0,0.0,0.3333333333333333
British Paints,7/23/2019 10:32,british paint congratulates isro on the successful launch of chandrayaan-2 and splashing the colours of success in space. isro chandrayaan2 space spacemission spaceprogramme britishpaints ,India,0,0.35000000000000003,0.31666666666666665
Aparna Group,7/23/2019 10:32,"mission moon 2.0, the first indian mission with indigenous technology to the moon has launched successfully. aparna constructions extends a hearty congratulations to isro! chandrayaan2 isro aparnaconstructions ",Hyderabad | Bengaluru,0,0.59375,0.6416666666666666
Ghan Sham,7/23/2019 10:32,heartiest congratulations to team for the successful launch of chandrayaan2. it is a privilege for the nation to have such scientists with genius minds yet so much simplicity and humility...?.?? 🙏🙏🙏 ￼,Jammu &Kashmir,0,0.31666666666666665,0.5499999999999999
One World News,7/23/2019 10:31,5 important things you should know about chandrayaan 2 via world news chandrayaan2,"New Delhi, India",0,0.4,1.0
Mukesh Bhati,7/23/2019 10:31,congratulations to our indian scientist dr k sivan sir &amp; the entire team of isro for a successful launch of chandrayaan2. isro thinktree ,nan,1,0.375,0.7875
Bibhuranjan Patra,7/23/2019 10:31,i congratulate our scientists at for the successful launch of chandrayaan2 and setting yet another benchmark in the field of space technology. a grateful nation is proud of our scientists.... be number one. whole world will follow us.proud to be an indian.,nan,0,0.5833333333333334,0.7833333333333333
ਅੰਕੁਰ ਜੈਨ अंकुर जैन - जय श्री राम।,7/23/2019 10:31,sanghi's have no idea about the sacrifices our neeroo ji did for chandrayaan2 he used to say to edwina one day my rose will be on moon!,Ludhiana,0,0.75,0.95
sudheer kumar,7/23/2019 10:31,"rahul gandhi didn't even wish chandrayaan2 success yesterday but today quickly jumped to play his dirty politics even after govt denied it. us congressman trusts modi, but india's congress leaders attacking him. public is watching, don't cry evm hacked later. trumpkashmirlie ",nan,18,0.006666666666666665,0.2733333333333333
rajat,7/23/2019 10:31,"dear was chandrayaan2 carrying any corrupt politicians on it??? sincerely, citizen of india",New York,0,0.0,0.75
Vaalve India,7/23/2019 10:31,team isro added a new chapter in india's space history with the launch of this ambitious and indigenous mission to moon. isro isromission isromissions chandrayan2 chandrayaan2 rocket space successful successfulmission india proudindia proudmoment vaalve vaalveindia ,nan,0,0.37878787878787873,0.7181818181818181
Iconica,7/23/2019 10:30,shooting for the moon and we are on our way! congratulations to the team at isro for this achievement! isromissions chandrayaan2 isro space tuesdaythoughts indiamoonmission ,"Vishakhapatnam, India",0,0.0,0.0
Dr. Sanjay Kalra's Multispeciality Dental Clinic,7/23/2019 10:30,a glorious moment that will forever be etched in history. drsanjaykalra dentalclinicpanchkula isro chandrayaan2 tuesdaymotivation ,"Panchkula, India",0,0.0,0.0
Terraform Realty,7/23/2019 10:30,a beautiful and proud moment for all the indians thanks to isro for making us feel this awesome moment by launching the chandrayaan2 congrats all isroteam! congratulations proud terraformdwarka terraformrealty ,"Mumbai, India",0,0.7299999999999999,0.8400000000000001
ADverb,7/23/2019 10:30,"*women take center space, india takes center stage* ritu karidhal and m vanitha, have given us all a reason to celebrate. more power to isro and more power to the women who lead it! chandrayaan2themoon mvanitha ritukaridhal chandrayaan2 isro womenofmars nmims adverb ","Mumbai, Maharashtra",0,0.23125,0.3
Energia SOI,7/23/2019 10:30,energia soi congratulates team - indian space research organisation on the successful launch of chandrayaan2. let energia soi be your child's launchpad to reach greater heights. isro chandrayaan2 gslvmkiii-m1 indiamoonmission education success india 🇮🇳 ,nan,0,0.5166666666666667,0.48333333333333334
ANKIT JAIN,7/23/2019 10:30, i invented this word. a small contribution from my end to and chandrayaan2 😀😉,nan,0,-0.25,0.4
Platina Vitrified,7/23/2019 10:29,the historic launch of chandrayaan-2 from sriharikota is a proud moment for all indians. platina platinatiles walltiles vitrified pengvin ceramic morbi world chandrayaan2 launch gujarat india religious tiles interior exterior design art modern look ,nan,1,0.25,0.3875
Rajendra Badatya,7/23/2019 10:29,"congratulations to on the successful launch of chandrayaan 2 - india’s first rover-based space mission &amp; world’s first expedition to reach the moon’s south polar region. with chandrayaan2, india’s tryst with space gets better &amp; stronger - gratitude to all our scientists!",panchama,0,0.35833333333333334,0.4733333333333333
Sharath U,7/23/2019 10:29,i guess it's not too late to congratulate isro on their success in launching chandrayaan2 and to the moon...proud moment to india,nan,0,0.0,0.3
Om Prakash Siyol,7/23/2019 10:29,wow what a stunning take off 👏👏 congratulations to and to all the scientists and everyone involved in this mission. proudindian isro 🇮🇳 chandrayaan2 चाँद gslvmkiii ,"Mandiyai Khurd , Jodhpur",0,0.3,1.0
ਅੰਕੁਰ ਜੈਨ अंकुर जैन - जय श्री राम।,7/23/2019 10:29,"credit of chandrayaan2 should go to neeroo ji, sanghi's do not know that the rose on neeroo ji's jacket had nuclear fuel, which fuel's all space program's of entire world, all hail neeroo ji!",Ludhiana,0,0.3,0.7875
CHETNA KAUSHIK,7/23/2019 10:29,now someone did this just right. chandrayaan2 isro isromissions ❤ ,nan,0,0.2857142857142857,0.5357142857142857
Farooq,7/23/2019 10:29,some countries have moon on their flags 🇵🇰🇹🇷🇹🇳🇱🇾🇦🇿🇩🇿🇲🇾🇲🇻🇲🇷 while some countries having their flags on moon 🇺🇸 🇷🇺 🇮🇳 🇨🇳 chandrayaan2 moonmission congratulationsisro,nan,0,0.0,0.0
Saurabh Upadhyay,7/23/2019 10:28,some countries have moon on their flags 🇵🇰🇹🇷🇹🇳🇱🇾🇦🇿🇩🇿🇲🇾🇲🇻🇲🇷 while some countries having their flags on moon 🇺🇸 🇷🇺 🇮🇳 🇨🇳 chandrayaan2,India,0,0.0,0.0
My Square,7/23/2019 10:28,"the best things in this universe are round, be it burgers, pizza or even the moon! come to , and taste the food that makes your world go round at mysquarescw chandrayaan2 isro chandrayaan2themoon food foodie yumm taste foodies ","Saket, New Delhi",0,0.18333333333333335,0.3666666666666667
Dumped guy,7/23/2019 10:28,"astronauts out there, take me out to the moon please. . . . . aw come on. it is not rocket science chandrayaan2 pun",not found,0,0.0,0.0
Shahnawaz Khan,7/23/2019 10:28,congratulations to the scientists of isro for successfully launching india's second moon mission chandrayaan2 ,"Singrauli, India",0,0.375,0.475
JAIPURIA INSTITUTE,7/23/2019 10:28,"chandrayaan2, a story that is now engraved in the history of india, is a story of struggle, passion &amp; finally achieving a goal. this story will be remembered by every indian for ages. we salute everyone at the team for this mega scientific success. chandrayaan2themoon ","Lucknow, Noida, Jaipur,  Indor",0,0.15,0.5
Vinay Saraswat #IndiaFirst,7/23/2019 10:28,it's a proud moment for every indian. many congratulations to isro prl for successful launching of chandrayaan2 indiamoonmission chandrayaan2themoon jaihind jaibharat,"Mumbai, India",0,0.6833333333333332,0.8166666666666668
Sarala Birla University,7/23/2019 10:27,sbu joins the nation to celebrate the successful giant leap aimed to make india the first country to have a soft landing in the unexplored lunar south pole. always aspire to achieve your dreams. chandrayaan2 isro nationalpride billion_dreams makeinindia lunarsouthpole ,"Ranchi, India",0,0.275,0.6583333333333333
Siddharth,7/23/2019 10:27,"it's not for debate whether that chandrayaan2 ""joke"" is bigoted or not. it most definitely is. whoever shared it, irrespective of their religion and political affiliation, must delete it and apologise for spreading hatred in the society.",nan,9,0.16666666666666666,0.3666666666666667
Dwibhashi,7/23/2019 10:27,congratulations to isro for the historic launch of mission chandrayaan2 isro sriharikota ,"Hyderabad, India",0,0.0,0.0
Denmark in India,7/23/2019 10:26,congratulations to for the successful launch of their second moon mission chandrayaan2. when the mission 🚀 reaches the moon 🌘 india 🇮🇳 will become the fourth country ever to soft land on the lunar surface! ,"New Delhi, India",6,0.21875,0.32499999999999996
Pooja Senapati,7/23/2019 10:26, many many congratulations team who have successfully launched chandrayaan2.,nan,0,0.5833333333333334,0.65
TimeKompas- Selfie Based Attendance App,7/23/2019 10:25,timekompas mobile app: download from here- happybirthdaysuriya chandrayaan2 techforgood biometricattendance biometric attendance workforcedevelopment chhattishgarh ,"Raipur, India",0,0.0,0.0
Outlook Magazine,7/23/2019 10:25,chandrayaan-2: indian cricket stars congratulate isro on historic day chandrayaan2 chandrayaan isroteam indiancricketteam read story: ,"New Delhi, India",0,0.0,0.0
TheJaypeeSingh,7/23/2019 10:25,"3d animated video of chandrayaan2-released by d it shows d entire sequence of events- from launch into earth parking orbit,injection into lunar transfer trajectory, landing procedure initialisation, communication link establishment vd earth n lunar surface exploration. ",Mumbai-India,1,0.0,0.625
Aravindh RS,7/23/2019 10:25,"so while we've been bragging about chandrayaan2, here's a guy who's been moral policing a dog, yeah a dog! sums up everything wrong with us humans. this crap is dogmatism (no pun intended). ",India,0,-0.43333333333333335,0.65
Aabdul Qayoom,7/23/2019 10:24, all supporter watch new video of on youtube chandrayaan2,"Leh, Jammu And Kashmir",0,0.13636363636363635,0.45454545454545453
Rohit Rajput,7/23/2019 10:24, special moments that will be etched in the annals of our glorious history! the launch of chandrayaan2 illustrates the prowess of our scientists and the determination of 130 crore indians to scale new frontiers of science. every indian is immensely proud today!,nan,0,0.5275974025974026,0.6753246753246754
AteeQ👑,7/23/2019 10:23,proud moment for india isro chandrayaan2 ,"Punjab, India",0,0.8,1.0
Hitha Nanjappa,7/23/2019 10:23,mission accomplished! read about how i made my wish come true- watching a rocket launch chandrayaan2 rockets chandrayaan2themoon chandrayaan satellite thankyou ,Bangalore,0,0.3,0.575
Lotus Herbals,7/23/2019 10:23,"we are elated to have something common between chandrayaan 2🚀 and our lipsticks.💄 both can stay longer, even in the sky!🌚💫 lotusmakeup chandrayaan2 chandrayaan2themoon chandrayan2 isro isroteam ",India,0,-0.3,0.5
Social Samosa,7/23/2019 10:23,"topicalspot: as chandrayaan2 was launched, brands shot their spacey creatives and filled the socialverse with posts take a look at the brands that brought the moon to our feed! - ","703, Cosmos Plaza, Mumbai, India",1,0.5,0.9
TRF Event Studio,7/23/2019 10:23,we have lift off! 🚀 trf event studio wishes congratulations to the scientists of isro for successful launch of chandrayaan2🇮🇳🇮🇳. trfeventstudio indiamoonmission isro ,"Ahmadabad City, India",0,0.75,0.95
